,CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED
10740,C106146,one,1740.0,38112.5,0,21,543454.0,True,1,3,135.0,352,0,4.8,5,very_sat,very_high,considering,0
10741,C100868,zero,169.27899686520382,44288.0,219,84,448905.0,True,1,2,142.0,211,18,1.8,1,sat,high,actively_looking_into_it,0
10742,C105586,zero,15.58441558441558,21370.0,0,67,477604.0,True,2,3,120.0,151,0,1.4,2,very_unsat,little,actively_looking_into_it,0
10743,C115416,one,49.26108374384236,74898.0,79,43,188971.0,True,3,4,115.0,621,1,2.0,2,very_sat,very_high,actively_looking_into_it,0
10744,C104159,one,439.8496240601503,38105.0,166,0,771343.0,False,1,2,74.0,158,20,3.9,15,very_sat,little,actively_looking_into_it,0
10745,C111450,one,228.11059907834093,88947.0,94,24,164967.0,True,2,3,118.0,470,4,3.3,5,avg,little,considering,0
10746,C113832,zero,214.28571428571428,27111.5,84,18,293969.0,True,4,4,170.0,384,3,1.6,5,very_unsat,little,considering,0
10747,C107711,one,750.0,14756.5,0,0,534150.0,True,0,1,150.0,189,4,3.5,10,unsat,little,no,0
10748,C114026,one,692.3076923076923,48659.0,56,20,252785.0,True,0,3,205.0,384,15,3.6,4,very_unsat,very_high,considering,0
10749,C105278,one,360.0,66861.0,0,77,163558.0,True,1,3,135.0,520,0,1.2,2,unsat,little,no,0
10750,C100913,zero,62.58692628650904,66751.0,79,54,392218.0,True,4,4,159.0,584,5,2.5,1,sat,little,actively_looking_into_it,0
10751,C106399,one,56.25000000000002,25688.0,50,17,851274.0,False,2,2,132.0,152,5,1.6,5,very_sat,very_high,never_thought,0
10752,C102579,one,1140.0,61388.5,0,0,551780.0,True,4,2,206.0,833,0,1.8,11,very_unsat,very_high,actively_looking_into_it,1
10753,C103168,one,96.15384615384615,88508.5,212,0,699812.0,False,1,1,107.0,422,23,1.0,13,very_sat,little,actively_looking_into_it,0
10754,C105023,zero,97.07241910631741,85410.5,229,32,296919.0,True,3,4,139.0,873,22,2.1,1,very_unsat,very_high,never_thought,0
10755,C110254,zero,278.87323943661966,25957.0,55,20,649102.0,False,2,4,164.0,132,1,3.3,5,very_sat,little,considering,0
10756,C104304,zero,935.2941176470587,86419.5,70,12,374856.0,True,1,1,157.0,431,3,4.3,6,very_unsat,little,considering,0
10757,C111851,zero,330.00000000000006,10577.0,0,0,447480.0,True,1,1,142.0,155,1,2.1,8,very_sat,little,considering,0
10758,C103209,one,327.53164556962025,34484.5,182,35,419558.0,True,2,3,174.0,132,1,4.9,1,very_unsat,very_high,considering,1
10759,C104687,one,369.23076923076917,11222.5,0,16,665687.0,False,3,2,182.0,198,1,2.2,4,unsat,very_high,considering,0
10760,C105738,zero,107.39030023094688,73636.0,76,69,880983.0,False,2,2,233.0,713,4,3.1,1,very_unsat,avg,considering,1
10761,C114945,zero,225.8064516129033,35764.0,179,5,927930.0,False,1,4,190.0,157,4,2.1,4,avg,very_little,no,0
10762,C101320,zero,124.28571428571428,55029.0,0,60,276534.0,True,4,3,263.0,584,0,1.9,2,sat,very_high,no,0
10763,C105912,one,271.77700348432063,44678.5,187,0,920018.0,False,2,3,141.0,382,21,2.6,8,very_unsat,very_high,considering,0
10764,C115139,one,669.0647482014389,39662.5,39,14,179763.0,True,1,1,160.0,310,4,2.1,5,unsat,very_high,considering,0
10765,C102858,zero,1140.0,44663.5,0,0,750369.0,False,1,1,167.0,364,0,1.8,10,avg,little,no,1
10766,C112130,one,370.9677419354838,84260.0,222,5,700478.0,False,2,1,194.0,877,17,4.6,4,very_sat,high,actively_looking_into_it,0
10767,C108519,one,330.00000000000006,59426.5,0,0,241355.0,True,1,4,102.0,219,0,2.1,12,very_unsat,little,considering,0
10768,C106246,zero,483.33333333333326,32213.5,80,88,356137.0,True,1,1,127.0,207,5,2.9,2,very_unsat,little,considering,0
10769,C115509,zero,35.911602209944746,37078.0,216,77,635544.0,False,4,3,117.0,185,18,2.3,1,very_unsat,very_little,considering,0
10770,C101736,one,97.82608695652176,44453.0,190,63,152261.0,True,4,3,163.0,277,19,2.0,1,avg,little,actively_looking_into_it,1
10771,C100510,zero,835.4430379746836,61883.5,58,0,187691.0,True,5,1,246.0,417,4,4.4,14,very_unsat,little,no,1
10772,C102071,zero,1320.0000000000002,34704.5,0,0,620081.0,False,0,2,192.0,269,1,3.4,10,very_unsat,little,no,0
10773,C107373,one,390.0,10806.5,0,45,,True,1,1,145.0,215,0,1.3,1,sat,very_high,actively_looking_into_it,0
10774,C115243,one,114.13043478260867,78174.0,68,20,724167.0,False,2,4,189.0,467,5,1.4,6,avg,very_high,considering,0
10775,C115131,zero,104.65116279069768,40386.0,242,69,373788.0,True,5,4,80.0,235,21,4.6,1,very_sat,little,never_thought,0
10776,C108930,one,216.56050955414008,48536.0,211,16,370484.0,True,2,2,92.0,398,11,2.4,4,very_unsat,high,actively_looking_into_it,1
10777,C110425,one,1038.4615384615388,39662.0,56,0,968585.0,False,3,2,146.0,264,4,6.4,11,avg,little,actively_looking_into_it,0
10778,C112580,zero,585.3658536585367,22076.0,0,31,968595.0,False,4,3,91.0,221,1,8.0,5,unsat,little,no,0
10779,C113888,zero,491.3793103448277,102964.0,248,0,964293.0,False,0,3,112.0,549,21,3.7,9,very_unsat,very_high,actively_looking_into_it,1
10780,C115838,one,137.2549019607843,72791.0,86,12,253859.0,True,2,4,112.0,443,14,2.4,2,very_unsat,high,actively_looking_into_it,0
10781,C103931,zero,402.439024390244,74156.0,64,15,,True,0,1,179.0,685,5,3.2,5,sat,little,no,0
10782,C113188,one,178.17679558011048,42569.0,24,60,551850.0,True,2,2,99.0,354,3,5.3,11,very_unsat,little,considering,0
10783,C111158,one,1620.0,19438.0,0,0,358370.0,True,1,2,133.0,139,1,4.4,12,very_sat,little,considering,0
10784,C109477,zero,187.6699909338168,47423.0,233,77,255645.0,True,3,4,129.0,235,1,4.9,1,very_sat,little,no,1
10785,C109579,one,171.54811715481168,24382.0,67,55,713323.0,False,3,3,107.0,639,4,3.1,2,unsat,little,actively_looking_into_it,0
10786,C115239,zero,660.0000000000001,20483.0,0,0,157130.0,True,3,1,199.0,177,0,3.2,12,unsat,very_high,actively_looking_into_it,0
10787,C101015,zero,1529.9999999999998,39864.0,0,0,892946.0,False,4,3,181.0,366,1,5.1,9,very_unsat,very_little,considering,0
10788,C113210,zero,39.735099337748345,22055.5,51,0,622770.0,False,3,1,157.0,213,4,1.2,4,very_unsat,little,considering,0
10789,C105329,one,237.80487804878047,14080.5,0,72,921626.0,False,2,3,115.0,171,1,5.5,1,very_sat,very_high,actively_looking_into_it,0
10790,C104505,zero,276.595744680851,24415.0,41,78,657507.0,False,1,4,236.0,389,4,2.3,1,unsat,little,considering,0
10791,C114904,zero,292.92929292929296,52376.5,197,8,661679.0,False,1,2,117.0,290,17,2.9,6,unsat,very_little,considering,0
10792,C115742,one,630.0,38334.5,0,0,508555.0,True,0,3,170.0,353,5,2.1,5,very_unsat,very_high,actively_looking_into_it,1
10793,C102302,one,1047.6190476190477,27988.0,26,11,183592.0,True,1,1,117.0,375,5,3.4,6,unsat,little,actively_looking_into_it,0
10794,C103358,zero,539.7489539748955,28865.5,139,14,629987.0,False,0,2,150.0,157,24,3.3,11,avg,very_high,no,0
10795,C105636,zero,360.00000000000006,18920.5,0,0,416216.0,True,2,2,198.0,224,1,2.2,8,very_unsat,little,perhaps,0
10796,C101448,one,2040.0,40104.5,0,0,564194.0,True,2,3,136.0,317,0,5.8,1,very_unsat,little,considering,1
10797,C108198,one,618.7499999999998,21422.0,0,22,,True,2,4,132.0,197,0,5.6,6,very_sat,little,considering,0
10798,C110828,one,570.4225352112678,48899.5,42,0,594095.0,True,2,3,91.0,250,3,1.7,11,very_sat,little,considering,0
10799,C102992,zero,2520.0,49685.0,0,0,162778.0,True,1,1,100.0,315,1,8.4,10,very_sat,very_high,never_thought,0
10800,C108804,zero,150.0,41280.0,0,0,293346.0,True,2,4,104.0,337,0,1.5,8,avg,little,actively_looking_into_it,0
10801,C113030,one,579.9256505576208,36200.0,169,11,649438.0,False,1,3,143.0,130,28,4.2,4,very_sat,very_high,actively_looking_into_it,0
10802,C110424,zero,325.7142857142857,29786.0,75,0,234036.0,True,1,1,74.0,354,4,1.9,15,very_sat,little,actively_looking_into_it,0
10803,C102716,one,1185.0,46687.0,0,10,349495.0,True,2,4,238.0,398,1,6.9,5,very_sat,very_little,actively_looking_into_it,0
10804,C102660,zero,35.3238015138772,44821.5,229,86,192079.0,True,2,1,101.0,160,10,1.4,2,very_unsat,very_high,considering,0
10805,C114500,one,2759.9999999999995,16177.5,0,75,757825.0,False,1,2,154.0,203,0,10.2,2,unsat,little,actively_looking_into_it,0
10806,C110360,one,89.07363420427555,40724.5,202,54,798644.0,False,3,1,209.0,159,21,1.5,2,very_unsat,very_high,actively_looking_into_it,0
10807,C103265,one,364.0776699029126,59756.0,56,5,340457.0,True,3,3,212.0,213,5,2.5,4,very_sat,very_high,considering,1
10808,C110351,one,480.0,18693.5,0,10,316683.0,True,3,1,167.0,190,0,2.2,4,very_unsat,very_high,actively_looking_into_it,1
10809,C106328,one,1007.1428571428572,21357.0,40,46,595685.0,True,1,3,105.0,156,3,2.7,2,very_unsat,very_high,considering,1
10810,C104897,one,506.49350649350646,84734.0,54,0,671713.0,False,0,4,205.0,488,3,3.6,14,very_sat,very_high,considering,0
10811,C108185,zero,805.7142857142858,32698.5,75,0,221629.0,True,2,3,148.0,390,4,4.7,15,very_unsat,little,no,0
10812,C108616,zero,70.23411371237458,90750.0,199,0,438966.0,True,1,4,149.0,467,27,0.7,12,avg,very_little,no,1
10813,C109463,zero,523.4375,48892.5,204,8,183313.0,True,2,4,192.0,277,25,6.7,4,very_unsat,very_little,considering,0
10814,C103039,one,17.341040462427742,54117.0,246,0,885010.0,False,0,3,143.0,331,10,1.2,14,very_unsat,little,considering,0
10815,C109432,one,30.40540540540541,44228.0,196,87,187382.0,True,1,1,130.0,231,15,1.3,1,very_sat,little,never_thought,0
10816,C102549,zero,1260.0,14872.5,0,24,583768.0,True,0,4,135.0,148,1,3.2,5,avg,very_high,no,0
10817,C113946,one,321.1009174311927,44307.0,227,12,185175.0,True,1,1,149.0,185,10,2.5,5,unsat,avg,considering,0
10818,C113963,zero,64.28571428571429,30289.5,0,18,474633.0,True,3,2,174.0,261,1,1.6,5,very_unsat,very_high,no,0
10819,C111717,one,306.5015479876161,54878.0,223,0,660865.0,False,2,1,147.0,378,11,2.3,1,unsat,little,actively_looking_into_it,0
10820,C109130,zero,524.1379310344828,44241.5,225,11,463120.0,True,2,2,117.0,158,23,5.6,5,very_sat,very_high,no,1
10821,C110535,zero,2700.0,17233.5,0,0,266852.0,True,3,2,169.0,179,0,9.0,8,very_unsat,little,actively_looking_into_it,0
10822,C102632,one,235.7142857142857,70236.5,0,18,686152.0,False,4,4,89.0,548,0,2.2,4,unsat,avg,considering,0
10823,C112477,one,379.8882681564247,63421.0,207,23,,True,4,3,162.0,316,28,4.8,6,very_unsat,very_high,considering,1
10824,C110456,one,362.8318584070796,34884.5,239,24,422924.0,True,1,4,139.0,205,23,5.1,6,very_unsat,avg,considering,0
10825,C111864,zero,2370.0,26827.0,0,0,798762.0,False,4,3,125.0,363,0,7.9,9,very_unsat,little,considering,0
10826,C102227,zero,1440.0,12618.5,0,0,261907.0,True,4,1,217.0,159,1,3.8,13,very_unsat,very_high,perhaps,1
10827,C106347,zero,210.0,18083.5,0,40,940806.0,False,1,4,314.0,174,0,1.7,2,very_unsat,little,never_thought,0
10828,C110465,one,268.0412371134021,64250.0,191,0,152533.0,True,1,2,116.0,171,28,2.6,9,very_unsat,little,considering,0
10829,C112030,one,1080.0,19185.0,0,0,205430.0,True,1,4,158.0,203,0,1.6,11,very_unsat,little,actively_looking_into_it,1
10830,C101689,zero,431.9066147859923,32208.0,157,77,,True,1,2,86.0,188,29,2.7,2,very_unsat,high,no,0
10831,C114828,one,210.9375,25540.0,46,11,701033.0,False,4,4,202.0,229,5,1.8,5,very_sat,avg,never_thought,0
10832,C105324,zero,823.5294117647056,72157.0,68,24,564981.0,True,4,1,137.0,449,3,9.2,6,very_unsat,little,actively_looking_into_it,1
10833,C110417,one,1383.0508474576266,44734.0,195,76,732491.0,False,0,2,204.0,271,29,13.6,15,unsat,little,no,0
10834,C114030,zero,103.44827586206895,61948.0,197,37,243837.0,True,4,4,156.0,281,29,2.3,2,very_unsat,little,no,0
10835,C101362,one,330.00000000000006,54277.5,0,0,296690.0,True,2,3,142.0,848,25,2.1,10,avg,very_high,considering,0
10836,C112779,one,236.65893271461712,34627.5,221,11,222400.0,True,2,1,203.0,240,24,2.4,4,very_unsat,very_high,considering,0
10837,C106770,zero,212.90322580645162,91347.5,210,0,166196.0,True,3,2,161.0,647,16,3.2,11,very_unsat,little,no,0
10838,C111619,zero,660.0000000000001,19490.0,0,10,413950.0,True,4,1,100.0,206,0,3.4,6,very_unsat,little,no,0
10839,C101612,zero,104.51977401129943,51581.0,212,75,760358.0,False,3,1,196.0,353,14,3.7,1,very_unsat,little,no,0
10840,C105681,zero,212.07658321060381,20303.0,49,53,425636.0,True,2,2,140.0,244,4,3.8,2,unsat,very_high,actively_looking_into_it,0
10841,C101713,one,95.23809523809523,64482.5,215,13,419225.0,True,1,3,178.0,287,29,2.0,14,sat,little,actively_looking_into_it,0
10842,C101848,one,2340.0,69664.5,0,0,456734.0,True,2,1,136.0,454,3,7.8,9,very_sat,very_little,no,0
10843,C105433,one,452.0547945205481,30291.0,192,0,888287.0,False,2,4,247.0,182,28,4.4,15,very_sat,very_high,actively_looking_into_it,0
10844,C108779,zero,370.5882352941177,12764.0,0,7,196573.0,True,4,2,67.0,238,0,3.1,6,avg,little,considering,0
10845,C101161,one,1229.9999999999998,12254.5,0,0,181006.0,True,1,3,143.0,167,0,3.1,11,very_sat,very_little,actively_looking_into_it,0
10846,C104458,one,576.6233766233768,45305.0,225,6,456479.0,True,3,4,100.0,244,12,8.4,6,very_unsat,little,considering,0
10847,C111594,one,413.79310344827593,40747.0,0,19,346456.0,True,2,3,169.0,285,0,4.0,2,very_unsat,little,actively_looking_into_it,0
10848,C106765,zero,277.3109243697479,34595.5,138,0,425346.0,True,2,3,101.0,215,16,3.2,12,avg,little,no,0
10849,C104355,one,52.32558139534883,35272.5,126,29,786553.0,False,3,2,134.0,176,21,0.9,2,very_unsat,little,considering,0
10850,C103844,one,174.4186046511628,46322.5,72,0,796583.0,False,3,4,178.0,295,3,2.0,14,very_sat,high,actively_looking_into_it,0
10851,C112995,zero,572.5190839694657,29491.0,62,10,577941.0,True,3,2,79.0,154,5,5.0,4,sat,little,considering,0
10852,C104159,one,439.8496240601503,38105.0,166,0,771343.0,False,1,2,74.0,158,20,3.9,15,very_sat,little,actively_looking_into_it,0
10853,C106627,one,2160.0,29165.5,0,0,954463.0,False,0,3,168.0,272,0,6.2,15,very_unsat,little,considering,0
10854,C105706,one,900.0,18910.0,0,72,299572.0,True,1,2,187.0,209,0,3.0,1,very_sat,little,never_thought,0
10855,C103826,zero,870.0,23436.5,0,0,456972.0,True,3,4,179.0,142,0,1.9,12,very_unsat,very_little,considering,0
10856,C113538,zero,656.25,25388.5,52,20,882329.0,False,3,1,68.0,350,5,6.7,5,very_sat,high,considering,0
10857,C110296,one,1860.0,26578.0,0,0,602058.0,False,1,4,144.0,374,0,6.2,2,very_unsat,little,no,0
10858,C109423,zero,575.0,75411.5,0,14,264048.0,True,2,1,162.0,779,0,4.6,4,very_sat,little,considering,0
10859,C109583,zero,197.9695431472081,41283.5,64,23,207438.0,True,2,4,73.0,349,5,2.6,5,unsat,very_high,never_thought,0
10860,C102680,zero,394.4954128440367,48685.0,227,5,396966.0,True,1,3,161.0,376,10,3.3,11,very_unsat,very_little,considering,0
10861,C110198,one,382.0754716981132,59435.5,42,7,409493.0,True,3,3,123.0,586,5,1.7,4,very_unsat,very_little,perhaps,0
10862,C110938,one,106.06060606060606,37309.0,0,89,206294.0,True,2,2,107.0,389,0,3.5,1,very_unsat,very_high,no,0
10863,C106687,one,630.0,43398.0,0,41,720261.0,False,0,2,112.0,286,0,3.1,1,very_unsat,little,considering,0
10864,C111819,zero,1140.0,65264.5,0,39,185299.0,True,1,3,190.0,550,0,2.8,2,very_unsat,very_high,considering,0
10865,C100154,one,930.0,29008.0,0,0,212871.0,True,0,3,185.0,349,1,3.1,10,very_sat,little,never_thought,0
10866,C108719,zero,1000.0,55546.0,47,0,272744.0,True,3,3,176.0,168,5,3.9,9,unsat,very_high,no,0
10867,C112555,one,1229.9999999999998,52612.0,0,62,295444.0,True,1,1,140.0,827,19,3.1,2,very_unsat,very_little,considering,0
10868,C105445,zero,977.2727272727273,23649.0,32,0,853353.0,False,2,4,187.0,260,5,4.3,9,very_unsat,very_high,no,0
10869,C102157,zero,160.71428571428572,34602.0,0,18,293327.0,True,2,3,137.0,292,1,1.5,2,very_sat,little,actively_looking_into_it,0
10870,C103262,one,203.2258064516129,45852.5,210,0,617655.0,False,1,1,163.0,189,27,2.1,10,very_unsat,little,never_thought,0
10871,C113044,zero,690.909090909091,27628.5,65,22,707733.0,False,0,3,188.0,198,5,3.8,5,unsat,avg,considering,0
10872,C104187,zero,75.17084282460135,82421.0,208,57,984737.0,False,3,3,211.0,535,25,1.2,1,very_unsat,very_high,considering,1
10873,C113530,one,443.07692307692304,56012.5,225,0,719778.0,False,1,3,112.0,301,28,3.8,11,very_unsat,avg,never_thought,0
10874,C113738,one,388.3495145631068,47920.0,209,13,725346.0,False,1,3,158.0,354,16,4.0,4,very_sat,very_little,actively_looking_into_it,0
10875,C110213,one,632.6530612244899,83467.0,194,89,593075.0,True,1,3,146.0,714,11,4.2,1,very_unsat,very_little,never_thought,1
10876,C108871,zero,1110.0,20985.0,0,60,422907.0,True,0,1,186.0,191,1,3.7,2,very_sat,very_little,actively_looking_into_it,0
10877,C107792,zero,172.81105990783408,65550.0,184,15,,True,3,4,127.0,268,26,2.5,5,avg,very_high,perhaps,0
10878,C109614,zero,389.3129770992366,16844.0,31,0,931396.0,False,1,2,146.0,209,5,1.7,15,very_unsat,very_high,considering,0
10879,C105229,one,571.4285714285712,83470.0,47,0,735082.0,False,3,1,139.0,878,5,2.8,9,very_unsat,little,never_thought,0
10880,C108775,one,103.09278350515464,38708.0,191,0,626254.0,False,2,3,145.0,218,27,1.0,8,very_unsat,high,actively_looking_into_it,1
10881,C101670,zero,330.00000000000006,53712.0,50,5,616663.0,False,2,1,211.0,265,27,2.2,2,unsat,avg,actively_looking_into_it,0
10882,C102350,zero,102.66159695817491,61164.0,163,12,886754.0,False,0,2,239.0,373,23,1.9,5,very_unsat,very_little,no,0
10883,C109583,zero,197.9695431472081,41283.5,64,23,207438.0,True,2,4,73.0,349,5,2.6,5,unsat,very_high,never_thought,0
10884,C115258,one,308.57142857142867,19814.0,75,0,874452.0,False,2,1,200.0,160,4,1.8,2,very_unsat,high,actively_looking_into_it,0
10885,C114655,zero,487.5,25432.5,0,22,917695.0,False,3,1,113.0,257,0,4.2,5,very_unsat,very_high,considering,0
10886,C103197,zero,1020.0,60143.5,0,69,165283.0,True,1,3,168.0,468,0,3.4,4,very_sat,very_high,considering,0
10887,C105837,zero,540.0,38899.0,0,0,662408.0,False,1,3,101.0,301,1,1.8,11,very_unsat,very_high,actively_looking_into_it,0
10888,C110743,zero,1170.0,15017.0,0,0,554424.0,True,1,3,212.0,145,0,2.9,9,unsat,little,no,0
10889,C105172,one,0.0,17868.5,0,0,838334.0,False,4,3,151.0,204,0,0.9,2,very_unsat,high,perhaps,0
10890,C105841,one,604.1666666666666,16699.5,44,0,247009.0,True,2,2,124.0,197,3,2.9,10,very_unsat,little,considering,0
10891,C109583,zero,197.9695431472081,41283.5,64,23,207438.0,True,2,4,73.0,349,5,2.6,5,unsat,very_high,never_thought,0
10892,C108155,one,476.01476014760146,71383.0,171,60,266461.0,True,1,1,146.0,501,13,2.3,1,very_unsat,little,no,1
10893,C112688,one,1830.0,28662.5,0,0,530423.0,True,4,2,145.0,315,1,6.1,14,very_sat,very_high,considering,0
10894,C114549,zero,527.0270270270271,41435.0,48,0,733824.0,False,1,1,68.0,311,5,1.6,13,very_sat,little,perhaps,0
10895,C108265,zero,900.0,16994.0,0,15,314777.0,True,1,4,172.0,247,0,3.0,4,unsat,very_little,considering,0
10896,C100704,one,1050.0,49110.5,0,0,248583.0,True,4,3,149.0,276,0,2.5,15,unsat,very_little,no,0
10897,C102638,zero,630.0,74297.5,0,47,689321.0,False,1,3,125.0,630,0,2.1,2,very_unsat,little,considering,0
10898,C110500,one,336.8983957219252,31910.0,87,63,845093.0,False,1,3,230.0,138,3,3.1,1,very_sat,little,never_thought,0
10899,C113815,one,322.2222222222222,30472.0,0,17,816305.0,False,3,4,173.0,332,0,2.9,4,very_unsat,high,no,0
10900,C102233,zero,270.27027027027026,72008.5,245,21,773653.0,False,4,2,111.0,354,24,4.0,1,very_sat,high,considering,0
10901,C107260,zero,328.9036544850498,41034.0,201,0,954253.0,False,1,1,197.0,148,28,2.3,8,very_unsat,very_little,never_thought,0
10902,C108427,zero,455.3571428571428,34105.0,74,5,545315.0,True,2,3,141.0,306,5,4.4,4,very_unsat,very_high,never_thought,0
10903,C105075,zero,351.7241379310344,29811.0,0,19,172323.0,True,3,4,109.0,274,0,3.4,6,very_unsat,little,considering,0
10904,C112016,one,1140.0,49866.0,0,18,298973.0,True,0,3,223.0,137,0,2.8,5,very_sat,very_high,never_thought,0
10905,C114298,one,441.1764705882353,14442.0,0,7,198811.0,True,2,4,128.0,172,1,1.5,5,very_sat,avg,considering,0
10906,C103442,one,193.7799043062201,45653.5,78,24,598602.0,True,3,1,178.0,611,5,1.7,15,very_unsat,very_high,perhaps,0
10907,C110921,zero,0.0,48340.0,214,34,803322.0,False,3,1,167.0,374,5,1.0,1,very_unsat,avg,never_thought,0
10908,C100325,one,118.18181818181816,32321.0,0,23,658770.0,False,2,3,161.0,289,10,2.3,5,very_sat,high,actively_looking_into_it,0
10909,C115547,one,36.98630136986301,76136.0,0,63,232715.0,True,3,2,147.0,885,1,1.9,1,very_sat,little,considering,0
10910,C112497,zero,483.33333333333326,12233.5,0,8,906491.0,False,2,4,173.0,237,0,1.9,5,avg,very_little,actively_looking_into_it,0
10911,C104870,one,205.47945205479454,25464.5,69,5,218554.0,True,2,3,215.0,140,3,1.5,6,very_unsat,little,considering,0
10912,C100991,zero,1529.9999999999998,26943.0,0,6,157869.0,True,1,1,172.0,326,1,6.1,8,avg,very_little,considering,0
10913,C105756,one,17.699115044247783,77104.0,239,0,269312.0,True,2,1,126.0,814,19,1.2,15,very_unsat,very_little,considering,0
10914,C107546,one,159.375,56294.0,220,20,,True,1,3,79.0,383,15,1.7,4,very_unsat,very_high,actively_looking_into_it,0
10915,C105828,one,237.1541501976284,74568.5,53,10,181295.0,True,2,3,146.0,441,4,3.0,5,avg,very_high,considering,0
10916,C105609,zero,370.9677419354838,48079.5,86,0,258352.0,True,2,2,123.0,371,5,1.3,2,very_sat,little,considering,0
10917,C107891,zero,238.85350318471336,34250.0,214,0,957410.0,False,3,4,223.0,311,18,3.5,11,very_unsat,very_high,actively_looking_into_it,0
10918,C111051,one,720.0,28533.0,0,17,399496.0,True,1,3,154.0,187,1,3.4,6,avg,little,considering,0
10919,C109338,zero,233.33333333333337,14193.0,0,17,935785.0,False,2,1,174.0,305,0,2.1,6,very_unsat,very_little,considering,0
10920,C102061,one,253.5211267605634,28370.0,42,25,,True,0,4,167.0,201,4,1.2,1,unsat,high,no,0
10921,C108859,zero,69.23076923076923,52938.0,0,16,708646.0,False,3,2,174.0,736,0,1.6,4,sat,high,considering,0
10922,C101740,one,586.2068965517243,60775.0,48,20,637547.0,False,5,2,95.0,667,3,7.8,6,very_sat,very_high,actively_looking_into_it,0
10923,C102777,zero,604.3165467625901,46005.0,178,0,740386.0,False,3,4,224.0,393,18,5.6,9,very_unsat,very_little,never_thought,0
10924,C113619,zero,957.8313253012046,27366.0,66,45,619188.0,False,1,1,114.0,190,3,4.3,2,unsat,high,actively_looking_into_it,0
10925,C114440,one,256.09756097560984,29122.5,76,7,560893.0,True,2,2,204.0,178,3,2.1,4,very_unsat,little,no,0
10926,C110220,one,153.98230088495572,48473.0,45,42,766479.0,False,2,1,177.0,331,4,2.9,2,sat,high,actively_looking_into_it,0
10927,C110630,one,156.33802816901408,14300.0,0,61,162838.0,True,2,3,114.0,141,1,4.7,2,very_sat,very_high,no,0
10928,C114496,one,81.81818181818181,38246.0,0,23,251489.0,True,4,2,135.0,754,0,1.9,4,unsat,little,perhaps,0
10929,C105216,one,510.0,72844.0,0,8,858223.0,False,1,1,139.0,408,1,1.7,6,unsat,little,never_thought,0
10930,C100489,zero,1489.3617021276596,29466.0,41,0,450249.0,True,2,1,149.0,341,3,7.0,8,very_sat,little,considering,0
10931,C101586,zero,21.428571428571427,72326.5,0,60,,True,3,4,153.0,852,1,1.5,2,very_unsat,very_high,considering,0
10932,C106942,one,266.66666666666663,50196.0,215,66,891489.0,False,1,4,306.0,257,21,2.8,2,very_sat,very_little,considering,0
10933,C108607,one,559.090909090909,29807.0,0,12,741663.0,False,3,1,124.0,397,17,3.1,5,very_sat,very_little,considering,0
10934,C103321,zero,1110.0,25282.0,0,0,803678.0,False,0,4,92.0,275,0,2.7,14,unsat,avg,considering,0
10935,C115482,zero,840.0,18419.0,0,0,968718.0,False,3,1,110.0,192,1,1.8,5,very_sat,very_little,no,0
10936,C109738,one,1320.0000000000002,26097.5,0,0,,True,3,4,127.0,789,1,4.4,10,very_sat,very_high,considering,0
10937,C105317,zero,340.0,15957.0,0,20,444506.0,True,5,1,155.0,234,1,2.4,6,very_unsat,high,considering,0
10938,C100600,zero,126.13636363636364,12933.0,0,78,,True,4,3,138.0,190,0,2.7,1,very_sat,little,actively_looking_into_it,0
10939,C104872,zero,366.1971830985916,40388.0,63,5,573192.0,True,3,4,181.0,277,4,2.6,6,very_unsat,little,considering,0
10940,C106684,zero,105.0,18891.5,0,10,168160.0,True,4,3,136.0,166,0,1.7,5,avg,high,actively_looking_into_it,0
10941,C102682,one,67.41573033707864,22001.0,0,79,610722.0,False,2,1,153.0,203,1,2.0,2,unsat,little,considering,0
10942,C114912,one,617.6470588235295,31184.0,36,0,289979.0,True,2,1,238.0,294,4,2.8,5,very_sat,very_little,no,0
10943,C107405,one,276.9230769230769,67931.0,225,0,672989.0,False,4,4,155.0,310,10,4.0,12,very_sat,little,actively_looking_into_it,0
10944,C101298,zero,363.40206185567007,66101.5,68,22,985941.0,False,3,1,146.0,422,5,3.7,4,unsat,very_little,no,0
10945,C115143,one,1470.0000000000002,40788.0,0,0,267743.0,True,2,1,164.0,272,10,4.9,9,unsat,avg,considering,1
10946,C100648,zero,200.35149384885761,73974.0,209,26,506633.0,True,4,3,107.0,406,20,2.8,1,very_sat,very_little,actively_looking_into_it,0
10947,C113791,one,110.13215859030836,77207.0,81,50,345127.0,True,2,1,117.0,471,5,1.5,1,unsat,little,perhaps,0
10948,C103990,one,171.42857142857144,10188.5,0,53,670875.0,False,4,2,185.0,203,0,2.6,1,very_unsat,little,considering,0
10949,C111479,one,977.9005524861876,66541.5,81,21,523600.0,True,1,4,135.0,716,4,4.9,5,very_unsat,very_high,considering,0
10950,C106773,one,1170.0,13180.0,0,0,738849.0,False,0,4,101.0,163,0,3.9,12,very_sat,little,considering,0
